WKT,nama,deskripsi
"POLYGON ((106.7788617 -6.3152009, 106.7788617 -6.3247555, 106.7754285 -6.3356749, 106.7740552 -6.3438642, 106.768562 -6.3534183, 106.7603223 -6.3588777, 106.7520825 -6.3629722, 106.7397229 -6.3595601, 106.7273633 -6.3595601, 106.7177503 -6.3602425, 106.7081372 -6.360925, 106.6964642 -6.3602425, 106.6786115 -6.356148, 106.6847913 -6.364337, 106.6964642 -6.3670667, 106.7026441 -6.3773027, 106.7122571 -6.3929976, 106.7232434 -6.4025508, 106.7321698 -6.4161979, 106.7307965 -6.4257506, 106.7342297 -6.4332562, 106.7301099 -6.4455378, 106.7383496 -6.4496317, 106.7513959 -6.4509963, 106.7678754 -6.4509963, 106.7788617 -6.4523608, 106.791908 -6.45509, 106.801521 -6.4707825, 106.8152539 -6.4687357, 106.8303601 -6.4687357, 106.8447797 -6.4680534, 106.8564526 -6.4680534, 106.8633191 -6.472147, 106.867439 -6.4830632, 106.8729321 -6.4714648, 106.8832318 -6.4571369, 106.8935315 -6.4482671, 106.9079511 -6.4380324, 106.9155042 -6.4243859, 106.9237439 -6.4196096, 106.9326703 -6.4039155, 106.9258038 -6.4039155, 106.9175641 -6.4039155, 106.9052045 -6.4073273, 106.9086377 -6.3943624, 106.9106976 -6.3895857, 106.9209973 -6.3834443, 106.9285504 -6.3752555, 106.9292371 -6.3622898, 106.9168774 -6.3622898, 106.9038312 -6.3670667, 106.8900983 -6.3711611, 106.8825452 -6.3697963, 106.8701856 -6.356148, 106.8605725 -6.3547832, 106.855766 -6.3493237, 106.8537061 -6.3424993, 106.8502728 -6.3363573, 106.8420331 -6.3418169, 106.8399732 -6.3472764, 106.8331067 -6.3554656, 106.822807 -6.3541007, 106.813194 -6.3602425, 106.8035809 -6.3622898, 106.7946545 -6.3616074, 106.7960278 -6.3500062, 106.8022076 -6.3322626, 106.8090741 -6.3152009, 106.7939679 -6.3152009, 106.7788617 -6.3152009))",Kota Administrasi depok
,
