WKT,nama,deskripsi
"POLYGON ((110.0293698 -7.8961469, 110.0485959 -7.9083892, 110.0760617 -7.9138301, 110.1213803 -7.9342328, 110.1721921 -7.9573546, 110.2051511 -7.9818351, 110.2545895 -8.0008744, 110.3177609 -8.0199129, 110.3397336 -8.0335113, 110.3658261 -8.0634261, 110.3932919 -8.0743037, 110.4166379 -8.0838213, 110.4358639 -8.0974175, 110.4619565 -8.105575, 110.4921689 -8.1137324, 110.5237546 -8.1286871, 110.5471005 -8.1327655, 110.5718198 -8.136844, 110.586926 -8.1422818, 110.6020322 -8.1395629, 110.6267514 -8.155876, 110.6830563 -8.1844224, 110.7077756 -8.1844224, 110.7077756 -8.1993745, 110.7242551 -8.1980152, 110.7462277 -8.1952967, 110.7778134 -8.1925782, 110.7984128 -8.1980152, 110.8258786 -8.2034522, 110.8341183 -8.1898596, 110.8272519 -8.1694698, 110.8190121 -8.1477195, 110.8025326 -8.1599542, 110.7819333 -8.1504384, 110.7846799 -8.1110133, 110.7778134 -8.0824616, 110.7723202 -8.0566275, 110.7530942 -8.0321515, 110.7544675 -8.0171932, 110.7640805 -7.987275, 110.7682004 -7.9573546, 110.7682004 -7.9383132, 110.7682004 -7.9179107, 110.7750668 -7.8975072, 110.7764401 -7.882544, 110.7887997 -7.852616, 110.7846799 -7.8335698, 110.7778134 -7.8118016, 110.7640805 -7.8049988, 110.7613339 -7.8267673, 110.7462277 -7.8172438, 110.7324948 -7.7981959, 110.7160153 -7.7995565, 110.6967892 -7.8077199, 110.6748166 -7.8077199, 110.6789365 -7.7845898, 110.6693234 -7.7818685, 110.6569638 -7.8022777, 110.6473508 -7.7968353, 110.6226315 -7.8063594, 110.6088986 -7.7968353, 110.5896725 -7.8049988, 110.573193 -7.7981959, 110.5773129 -7.787311, 110.5608334 -7.7818685, 110.5416074 -7.7954747, 110.530621 -7.7900323, 110.5168881 -7.7845898, 110.5100217 -7.7709832, 110.4907956 -7.7696225, 110.4894223 -7.7587369, 110.488049 -7.7410472, 110.488049 -7.7179134, 110.4798093 -7.6920564, 110.4756894 -7.6634758, 110.4674496 -7.6348934, 110.4660763 -7.6117537, 110.4578366 -7.5818065, 110.4523434 -7.5573027, 110.4468503 -7.5423274, 110.4166379 -7.5613868, 110.3891721 -7.5954192, 110.3548398 -7.6199208, 110.3218808 -7.64306, 110.2834286 -7.6730029, 110.2696957 -7.7029437, 110.2559628 -7.6852517, 110.2669492 -7.6689199, 110.2587094 -7.6485043, 110.2504697 -7.6376156, 110.2394833 -7.6498654, 110.2161374 -7.6485043, 110.1982846 -7.6485043, 110.1763119 -7.6457821, 110.1515927 -7.64306, 110.1323666 -7.6498654, 110.1186337 -7.6675589, 110.1337399 -7.6825298, 110.1323666 -7.7029437, 110.1309933 -7.7260784, 110.120007 -7.7573762, 110.0980344 -7.7791472, 110.0760617 -7.7981959, 110.0595822 -7.8186043, 110.0582089 -7.8390116, 110.0458493 -7.8498952, 110.0376096 -7.8757424, 110.0293698 -7.8961469))",DYI Yogyakarta
,
